#separator:tab
#html:true
#notetype:Basic
#deck:APFC::4 Question Recall
#tags column:3
Rejecting a null hypothesis which is in fact true is	<b>Type I</b> — rejecting a true null. Type II accepts a false one. F6.8	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which reserve requirement is held <b>with the Reserve Bank of India</b> and earns no interest?	<b>CRR</b> is held with the RBI and earns nothing; SLR is held by the bank itself and does earn. The <b>location</b> is the discriminator. F4.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
The <b>floor</b> of the liquidity adjustment facility corridor is the	The <b>Standing Deposit Facility</b>, which replaced the fixed-rate reverse repo as the floor in 2022 and is <b>uncollateralised</b>. (a) is the superseded answer. F4.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
Fiscal deficit is total expenditure minus total receipts	<b>Excluding borrowings.</b> Omit those two words and the quantity is trivially zero. F4.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
Which one of the following price indices excludes services altogether?	<b>WPI</b> excludes services entirely — its single most examined feature. F4.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
The index used for computing dearness allowance is compiled by	The <b>Labour Bureau</b> compiles CPI-IW, the basis of dearness allowance. The NSO compiles CPI-Combined. Directly relevant to this post. F4.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
Remittances received from abroad are recorded in the	The <b>current account</b>, as secondary income. Placing remittances in the capital account is the standard error. F4.2	APFC::M11::F11_5 syllabus::exam-craft type::recall
The Sixteenth Finance Commission is chaired by	<b>Arvind Panagariya</b>, succeeding N. K. Singh of the Fifteenth. The award period begins 2026, which is why it is topical. F10.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
Foreign direct investment in the insurance sector was raised to 100% with effect from	<b>5 February 2026</b>, automatic route, with LIC still capped at 20%. F7.1, F10.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
The rural employment guarantee under the Act of 2025 provides for	<b>125 days</b> under the Act of 2025, in force 1 July 2026. <b>100 days is the superseded MGNREGA figure</b> and the intended distractor. F4.4, F10.3	APFC::M11::F11_5 syllabus::exam-craft type::recall
The India-United Kingdom Double Contributions Convention coordinates	It coordinates <b>contributions and not benefits</b>, with a 60-month detachment exemption — and EPFO itself administers it. F10.3 §1.5	APFC::M11::F11_5 syllabus::exam-craft type::recall
India has <b>not</b> ratified which pair of ILO Conventions?	<b>87 and 98</b> — freedom of association and collective bargaining. India has ratified the other six fundamental conventions	APFC::M11::F11_5 syllabus::exam-craft type::recall
Life insurance is a contract of	<b>Assurance.</b> Life insurance is <b>not</b> a contract of indemnity, because a life cannot be valued — and it follows that subrogation and contribution do not apply either. F7.1	APFC::M11::F11_5 syllabus::exam-craft type::recall
An abnormal fear of confined spaces is	<i>Claustrophobia</i>. <i>Agoraphobia</i> is fear of open or public spaces — the intended near-miss. F8.1	APFC::M11::F11_6 syllabus::exam-craft type::recall
The idiom <b>to throw in the towel</b> means	<i>To throw in the towel</i> — to admit defeat, from boxing. F8.1	APFC::M11::F11_6 syllabus::exam-craft type::recall
His statement was wholly ______ with the documents on record.	<i>Inconsistent with</i> — the only one of the four that takes <i>with</i> and carries the required sense. F8.1	APFC::M11::F11_6 syllabus::exam-craft type::recall
The author's central contention is that	The passage's thesis. The author explicitly denies that consolidation is undesirable, so the strongest-sounding option is not the right one. F8.3	APFC::M11::F11_6 syllabus::exam-craft type::recall
According to the passage, the correct sceptical question about a social security reform is whether	Stated almost verbatim: the question is "whether the obligation is collectible". F8.3	APFC::M11::F11_6 syllabus::exam-craft type::recall
The author regards simplification as	The author calls simplification a <b>genuine gain</b>, but in <b>compliance cost</b> rather than coverage — a hedged, two-part position, and hedged options are usually correct. F8.3	APFC::M11::F11_6 syllabus::exam-craft type::recall
The phrase <b>"Generosity on paper is free"</b> is used to suggest that	The contrast is between the cost of announcing and the cost of enforcing. F8.3	APFC::M11::F11_6 syllabus::exam-craft type::recall
An employer defaults on dues of ₹60,000. Simple interest at 12% per annum for four months is	60,000 × 12/100 × 4/12 = <b>₹2,400</b>. The four-month fraction is where the errors occur. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
A sum at compound interest amounts to ₹4,840 in two years and ₹5,324 in three years. The rate per annum is	5,324 ÷ 4,840 = 1.10, so the rate is <b>10%</b>. Successive CI amounts differ by a factor of (1 + r). F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
Two numbers are in the ratio 3 : 5. If each is increased by 10, the ratio becomes 5 : 7. The sum of the original numbers is	(3x + 10)/(5x + 10) = 5/7 gives x = 5, so the numbers are 15 and 25 and the sum is <b>40</b>. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
A completes one-third of a work in 5 days and B completes two-fifths of the same work in 8 days. Working together they will finish the whole work in	A's full work is 15 days, B's 20. Together 1/15 + 1/20 = 7/60, so <b>8 and four-sevenths days</b>. Convert the part-work to whole-work first. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
A man rows 12 km downstream in 2 hours and returns in 3 hours. The speed of the stream is	Downstream 6 km/h, upstream 4 km/h, so stream = (6 − 4)/2 = <b>1 km/h</b>. Half the difference, not the difference. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
An article is marked 25% above cost and then sold at a discount of 20%. The profit percentage is	CP 100, MP 125, SP = 125 × 0.8 = 100, so profit is <b>nil</b>. A 25% mark-up and a 20% discount cancel exactly. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
The average age of 5 members of a committee is 30 years. A sixth member joins and the average becomes 29 years. The age of the new member is	Total was 150; the new total is 29 × 6 = 174, so the new member is <b>24</b>. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
The unemployment rate rises from 5% to 6%. This is correctly described as	A rise from 5% to 6% is <b>one percentage point and 20%</b>. Both descriptions are correct, and the item requires you to notice that the complete answer contains both. F8.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
<b>Statements:</b> All commissioners are officers. No officer is a clerk. <b>Conclusions: I.</b> No commissioner is a clerk. <b>II.</b> Some officers are commissioners.	From <i>All commissioners are officers</i> and <i>No officer is a clerk</i>, no commissioner is a clerk; and the first premise converts to <i>some officers are commissioners</i>. <b>Both follow.</b> F8.8	APFC::M11::F11_6 syllabus::exam-craft type::recall
If 1 January 2026 is a Thursday, then 1 March 2026 is a	2026 is not a leap year, so 1 January to 1 March is 31 + 28 = 59 days; 59 mod 7 = 3; Thursday + 3 = <b>Sunday</b>. The leap-year check is the trap. F8.8	APFC::M11::F11_6 syllabus::exam-craft type::recall
The angle between the hands of a clock at 3:40 is	Angle = 30H − 5.5M = 90 − 220, and its magnitude is <b>130 degrees</b>. F8.8	APFC::M11::F11_6 syllabus::exam-craft type::recall
A body moving in a circle at constant speed has	Constant <b>speed</b> is not constant <b>velocity</b>: the direction changes, so there is a centripetal acceleration. F9.1	APFC::M11::F11_6 syllabus::exam-craft type::recall
The work done by the centripetal force in uniform circular motion is	<b>Zero</b> — the centripetal force is perpendicular to the displacement at every instant. F9.1	APFC::M11::F11_6 syllabus::exam-craft type::recall
The SI unit of radioactivity is the	<b>Becquerel</b> measures radioactivity; the gray measures absorbed dose and the sievert dose equivalent. Three units of the same family. F9.2	APFC::M11::F11_6 syllabus::exam-craft type::recall
Baking soda is chemically	<b>Sodium bicarbonate</b>. Sodium carbonate is washing soda. F9.3	APFC::M11::F11_6 syllabus::exam-craft type::recall
The fat-soluble vitamins are	<b>A, D, E and K</b> are fat-soluble; the B complex and C are water-soluble. F9.4	APFC::M11::F11_6 syllabus::exam-craft type::recall
The largest gland in the human body is the	The <b>liver</b>, which is both the largest gland and the largest internal organ. F9.4	APFC::M11::F11_6 syllabus::exam-craft type::recall
The blood group regarded as the universal donor is	<b>O negative</b> is the universal donor; AB positive is the universal recipient. F9.4	APFC::M11::F11_6 syllabus::exam-craft type::recall
Integrated circuits characterised which generation of computers?	<b>Third</b> generation. First used vacuum tubes, second transistors, fourth microprocessors. F9.5	APFC::M11::F11_6 syllabus::exam-craft type::recall
An IPv6 address is of length	<b>128 bits</b>, against IPv4's 32. The 64-bit option corresponds to nothing. F9.7	APFC::M11::F11_6 syllabus::exam-craft type::recall
In the OSI model, the layer immediately <b>above</b> the network layer is the	The order upward is physical, data link, network, <b>transport</b>, session, presentation, application. F9.7	APFC::M11::F11_6 syllabus::exam-craft type::recall
A worm differs from a virus in that a worm	A <b>worm self-replicates and spreads without user action</b>; a virus needs a host file, a trojan disguises itself. F9.6	APFC::M11::F11_6 syllabus::exam-craft type::recall
Laws placed in the Ninth Schedule	Since the 2007 decision, Ninth Schedule laws remain open to challenge on <b>basic structure</b> grounds. "Absolute immunity" is the absolute that fails	APFC::M11::F11_6 syllabus::exam-craft type::recall
The words <b>socialist</b> and <b>secular</b> were inserted into the Preamble by the	The <b>42nd Amendment</b>, 1976, which added <i>socialist</i>, <i>secular</i> and <i>integrity</i>	APFC::M11::F11_6 syllabus::exam-craft type::recall
Which right was removed from Part III and re-enacted as Article 300A?	The <b>right to property</b>, deleted by the 44th Amendment and re-enacted as Article 300A, a legal right	APFC::M11::F11_6 syllabus::exam-craft type::recall
The quorum for a sitting of either House of Parliament is	<b>One-tenth</b> of the total membership	APFC::M11::F11_6 syllabus::exam-craft type::recall
A State Finance Commission is required to be constituted every	<b>Every five years</b>, as with the Union Finance Commission	APFC::M11::F11_6 syllabus::exam-craft type::recall
Which writ is <b>curative</b> rather than preventive?	<b>Certiorari</b> quashes an order already made and is curative; <b>prohibition</b> stops proceedings and is preventive	APFC::M11::F11_6 syllabus::exam-craft type::recall
Under the 73rd Amendment, the three-tier structure is mandatory only in States with a population exceeding	<b>Twenty lakh.</b> Below that a State need not constitute the intermediate tier	APFC::M11::F11_6 syllabus::exam-craft type::recall
Article 359 permits the suspension of the enforcement of rights, but the enforcement of which Articles can never be suspended?	<b>Articles 20 and 21</b>, protected by the 44th Amendment	APFC::M11::F11_6 syllabus::exam-craft type::recall
The award period of the Sixteenth Finance Commission begins in	<b>2026</b>, which is why the Sixteenth Finance Commission is topical this cycle	APFC::M11::F11_6 syllabus::exam-craft type::recall
